Id,DatasetID,IndividualID,OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,Replicates,Habitat,LabField,AmbientTemp,AmbientTempMethod,AmbientTempUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,TimeStart,TimeEnd,TotalObsTimeValue,TotalObsTimeUnit,TotalObsTimeNotes,Location,LocationType,LocationDate,LocationDatePrecision,CoordinateType,Latitude,Longitude,Interactor1,Interactor1Common,Interactor1Wholepart,Interactor1Number,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Interactor1Stage,Interactor1Sex,Interactor1Temp,Interactor1TempUnit,Interactor1TempMethod,Interactor1GrowthTemp,Interactor1GrowthTempUnit,Interactor1GrowthDur,Interactor1GrowthdDurUnit,Interactor1GrowthType,Interactor1Acc,Interactor1AccTemp,Interactor1AccTime,Interactor1AccTimeUnit,Interactor1OrigTempNotes,Interactor1OrigTime,Interactor1OrigTimeUnit,Interactor1Size,Interactor1SizeUnit,Interactor1SizeType,Interactor1SizeSI,Interactor1SizeUnitSI,Interactor1DenValue,Interactor1DenUnit,Interactor2Common,Interactor2Kingdom,Interactor2Phylum,Interactor2Class,Interactor2Order,Interactor2Family,Interactor2Genus,Interactor2Species,Interactor2Stage,Interactor2Temp,Interactor2TempUnit,Interactor2GrowthTemp,Interactor2GrowthTempUnit,FigureTable,Citation,DOI,CuratedByCitation,CuratedByDOI,SubmittedBy,ContributorEmail,Notes,DefaultChartXaxis,DefaultChartCategory,EmbargoReleaseDate,cluster_id,version
89780,506,,PHX3441,metabolic rate,mean CO2 production rate as a function of exposure temperature and acclimation temperature (secondstressor),,,0.019796966,ml CO2 h-1,,,,,,,terrestrial,laboratory,,,,acclimation temperature,temperature individuals were exposed to before exposure to interactor1temp,19.0,Celsius,,,,,,International Atomic Energy Agency Vienna Austria,colony,,0,decimal,12.0,3.0,Glossina morsitans morsitans,,,,Animalia,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,morsitans morsitans,adult,male,20.0,Celsius,,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 3,Terblanche et al. 2005. Temperature-dependence of metabolic rate in Glossina morsitans morsitans (Diptera Glossinidae) does not vary with gender age feeding pregnancy or acclimation. J Insect Physiol. 51:8,10.1016/j.jinsphys.2005.03.017,,,Paul Huxley,phuxly@gmail.com,original trait values were on log10 scale - this value is the exponent (i.e. log10 value to the 10th power),Interactor1Temp,SecondStressorValue,01/01/2005,3,v1
89804,507,,PHX3441,metabolic rate,mean CO2 production rate,,,10.37,ul CO2 h-1,0.93,0.93,se,,,,terrestrial,laboratory,,,,,,,,,,,,,International Atomic Energy Agency Vienna Austria,colony,,0,decimal,12.0,3.0,Glossina morsitans morsitans,,,7.0,Animalia,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,morsitans morsitans,adult,male,20.0,Celsius,,24.0,Celsius,,,,,,,,,,,18.09,mg,mean wet mass,1.71,se,,,,,,,,,,,,,,,,table 1,Terblanche et al. 2005. Temperature-dependence of metabolic rate in Glossina morsitans morsitans (Diptera Glossinidae) does not vary with gender age feeding pregnancy or acclimation. J Insect Physiol. 51:8,10.1016/j.jinsphys.2005.03.017,,,Paul Huxley,phuxly@gmail.com,interactor1temp is the temperature at which trait value was measured using flow-through respirometry. fasted,Unplottable,,01/01/2005,3,v1
89844,510,,PHX6141,fat consumption rate,mean daily rate of fat consumption,,,0.0233,mg day-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,,colony,,0,decimal,,,Glossina morsitans morsitans,,,25.0,Animalia,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,morsitans morsitans,adult,male,16.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Phelps 1973. The effect of temperature on fat consumption during the puparial stages of Glossina morsitans morsitans Westw. (Dipt. Glossinidae) under laboratory conditions and its implication in the field. Bull. Entomol. Res. 62:3,10.1017/S0007485300003953,,,Paul Huxley,phuxly@gmail.com,individuals were from a long-standing lab colony that was occasionally replenished with field-collected individuals,Interactor1Temp,LocationText,01/01/1973,-1,v1
90110,518,,PHX5511,pre-reproductive period,mean duration to production of first larva,,,17.01,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Kariba Zimbabwe,field,,0,decimal,-16.13369,29.40072,Glossina pallidipes,,,,Animalia,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,pallidipes,adult,female,22.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 8,Hargrove 1994. Reproductive rates of tsetse flies in the field in Zimbabwe,10.1111/j.1365-3032.1994.tb01057.x,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/1994,24,v1
90530,528,,PHX61b,fecundity,mean lifetime eggs,,,73.5,eggs individual-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Chiang Mai Thailand,,,0,decimal,18.795278,98.998611,Aedes albopictus,,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,27.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Tsuda et al. 1994. A comparative study on life table characteristics of two strains of Aedes albopictus from Japan and Thailand. Trop. Med. 36: 1,,,,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/1994,28,v1
90549,530,,PHX61e,blood feeding,mean lifetime blood feeds ,,,2.6,blood meals individual-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Chiang Mai Thailand,,,0,decimal,18.795278,98.998611,Aedes albopictus,,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,albopictus,adult,female,27.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 3,Tsuda et al. 1994. A comparative study on life table characteristics of two strains of Aedes albopictus from Japan and Thailand. Trop. Med. 36: 1,,,,Paul Huxley,phuxly@gmail.com,,Unplottable,,01/01/1994,-1,v1
90674,537,,PRL284,metabolic rate (active),mean active metabolic rate (AMR),,,0.006,ml CO2 h-1,0.007,0.007,1 sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Unniversity of Queensland Australia,colony,,0,decimal,-27.497222,153.013056,Nauphoeta cinerea,,,11.0,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Nauphoeta,cinerea,,,15.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Halsey et al. 2015. The interactions between temperature and activity levels in driving metabolic rate: theory with empirical validation from contrasting ectotherms,10.1007/s00442-014-3190-5,,,Kate Griffin,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,3,v1
90686,538,,PRL284b,relative activity,amount of activity as a percentage of maximum recorded activity,,,7.9,percent,4.7,4.7,1 sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Unniversity of Queensland Australia,colony,,0,decimal,-27.497222,153.013056,Nauphoeta cinerea,,,11.0,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Nauphoeta,cinerea,,,15.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Halsey et al. 2015. The interactions between temperature and activity levels in driving metabolic rate: theory with empirical validation from contrasting ectotherms,10.1007/s00442-014-3190-5,,,Kate Griffin,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,-1,v1
90699,539,,BKL561,metabolic rate,mean respiratory CO2 rate (RCO2),,,15.2459,pmol mg-1 s-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Rincon-Vitova Insectaries (Ventura CA),field,,0,decimal,38.7,-121.283333,Hippodamia convergens,,,24.0,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,convergens,adult,,0.0,Celsius,,3.0,Celsius,,,,,,,,,,,17.0,mg,mean wet mass,3.0,sd,,,,,,,,,,,,,,,,figure 2,Acar et al. 2001. Use of Calorespirometry to Determine Effects of Temperature on Metabolic Efficiency of an Insect. Environ. Entomol. 30:5,10.1603/0046-225X-30.5.811,,,Kate Griffin,phuxly@gmail.com,measured using CO2 analyzer. not clear whether metabolic rates were measured when individuals were active or not,Interactor1Temp,LocationText,01/01/2001,3,v1
90738,540,,BKL5611,metabolic heat rate,mean metabolic heat rate (or 455RCO2),,,0.567,uW mg-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Rincon-Vitova Insectaries (Ventura CA),field,,0,decimal,38.7,-121.283333,Hippodamia convergens,,,24.0,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,convergens,adult,,-10.0,Celsius,,3.0,Celsius,,,,,,,,,,,17.0,mg,mean wet mass,3.0,sd,,,,,,,,,,,,,,,,figure 3,Acar et al. 2001. Use of Calorespirometry to Determine Effects of Temperature on Metabolic Efficiency of an Insect. Environ. Entomol. 30:5,10.1603/0046-225X-30.5.811,,,Kate Griffin,phuxly@gmail.com,not stated whether metabolic rates are standard (resting) or active,Interactor1Temp,LocationText,01/01/2001,3,v1
90760,541,,BKL56111,anabolic rate,mean anabolic rate,,,0.145985401,uW mg-1,5.255474453,5.255474453,sd,,,,terrestrial,laboratory,,,,,,,,,,,,,Rincon-Vitova Insectaries (Ventura CA),field,,0,decimal,38.7,-121.283333,Hippodamia convergens,,,24.0,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Hippodamia,convergens,adult,,-10.0,Celsius,,3.0,Celsius,,,,,,,,,,,17.0,mg,mean wet mass,3.0,sd,,,,,,,,,,,,,,,,figure 5,Acar et al. 2001. Use of Calorespirometry to Determine Effects of Temperature on Metabolic Efficiency of an Insect. Environ. Entomol. 30:5,10.1603/0046-225X-30.5.811,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2001,3,v1
90782,542,,PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,0.62972,Ml O2 g thorax-1 h-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,San Francisco Bay Area,field,,0,decimal,37.75,-122.28333,Bombus vosnesenskii,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,vosnesenskii,adult,female,4.41381,Celsius,thoracic temperatures,,,,,,,,,,,,,0.2,g,wet thorax mass,,,,,,,,,,,,,,,,,,figure 1,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,,Kate Griffin,phuxly@gmail.com,multiply wet thoracic mass by 2.95 for wet body mass. queen,Interactor1Temp,LocationText,01/01/1974,3,v1
90856,543,,KT907,metabolic rate,mean oxygen uptake rate,,,0.44,ml O2 g-1 h-1,0.0257,0.0257,se,,,,terrestrial,field,5.0,ambient outdoor temp,Celsius,,,,,,,,,,Marion Island South Africa,field,04/01/1993,4,decimal,-46.54,37.45,Paractora dreuxi,,,,Animalia,Arthropoda,Insecta,Diptera,Helcomyzidae,Paractora,dreuxi,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,table 1,Chown 1997. Thermal sensitivity of oxygen uptake of Diptera from sub-Antarctic South Georgia and Marion Island. Polar Biol 17:1,10.1007/s003000050108,,,Kate Griffin,phuxly@gmail.com,not stated whether metabolic rates are standard (resting) or active,AmbientTemp,LocationText,01/01/1997,3,v1
90905,546,,PL25,metabolic rate (standard),mean CO2 production rate (VCO2),,,0.0158,ml CO2 g-1 h-1,0.0006,0.0006,se,,,,terrestrial,laboratory,,,,seasonal acclimation,summer or spring acclimated,,,,,,,,Kleinzee South Africa,field,,0,decimal,-29.677778,17.07,Scarabaeus gariepinus,,,5.0,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Scarabaeus,gariepinus,adult (flightless),,16.0,Celsius,,,,,,,,25.0,5.0,days,,,,1.14,g,mean wet mass,0.03,se,,,,,,,,,,,,,,,,tables 1 and 2,Davis et al. 2000. A comparative analysis of metabolic rate in six Scarabaeus species (Coleoptera: Scarabaeidae) from southern Africa: further caveats when inferring adaptation. Journal of Insect Physiology 46:4,10.1016/S0022-1910(99)00141-9,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2000,3,v1
91116,553,PHX577777,,gonotrophic cycle 1,individual-level duration of first gonotrophic cycle,,,9.67,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,2,v1
91173,554,PHX577806,,gonotrophic cycle 2,individual-level duration of second gonotrophic cycle,,,7.0,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary file 1,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,2,v1
91556,555,PHX57231,,fecundity,individual-level mean eggs per gonotrophic cycle,,,34.0,eggs cycle-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary table 3,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,28,v1
91871,556,PHX57231,,gonotrophic cycle,individual-level lifetime number of cycles completed ,,,1.0,lifetime cycles,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Guadeloupe French West Indies,field,02/01/2012,4,decimal,16.25,-61.583333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,24.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary table 3,Goindin et al. 2015. Parity and longevity of Aedes aegypti according to temperatures in controlled conditions and consequences on dengue transmission risks. PLoS ONE 10(8): e0135489.,10.1371/journal.pone.0135489,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2015,2,v1
92517,557,PHX331,,development time,individual-level duration of life stage,,,31.0,days,,,,,,,terrestrial,laboratory,,,,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,,,,,,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),,22.0,Celsius,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,01/01/2021,6,v1
92846,558,PHX331,,longevity,individual-level duration of life stage,,,8.0,days,,,,,,,terrestrial,laboratory,,,,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,,,,,,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult (starved),female,22.0,Celsius,,26.0,Celsius,,,,,,,,,,,2.93,mm,wing length,,,,,,,,,,,,,,,,,,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,01/01/2021,8,v1
93211,559,LC5,,development rate,individual-level rate of life stage completion,,,0.03,days-1,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Hamedan Iran,field,05/01/2010,4,decimal,34.899,48.49401,Bryobia rubrioculus,Brown apple mite,,,Animalia,Arthropoda,Insecta,Acari,Tetranychidae,Bryobia,rubrioculus,juvenile (inc egg stage),,20.0,Celsius,,25.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 1,Khederi and Khanjani 2014. Modeling demographic response to constant temperature in Bryobia rubrioculus (Acari: Tetranychidae). Ecol Mont 1,10.37828/em.2014.1.5,,,Paul Huxley,phuxly@gmail.com,fed apple tree leaves,Interactor1Temp,LocationText,01/01/2014,7,v1
97506,562,ZG230000,,body size,individual-level mass,,,13.29,mg,,,,,,,terrestrial,laboratory,,,,photoperiod,hours exposure to light day-1,12.0,hours day-1,,,,,,Bryansk Russia,field,05/01/2017,4,decimal,53.233333,34.366667,Cassida stigmatica,Tortoise beetle,,,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Cassida,stigmatica,adult,male,15.871,Celsius,,23.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary data,Kutcherov et al. 2018. Effects of temperature and photoperiod on the immature development in Cassida rubiginosa Mull. and C. stigmatica Sffr. (Coleoptera: Chrysomelidae). Sci. Rep. 9: 10047,10.1038/s41598-019-46421-3,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,01/01/2018,18,v1
101093,564,PHX671,,body size,individual-level wet mass,,,0.969101124,mg,,,,,,,terrestrial,laboratory,,,,larval diet concentration,,0.004,%,,,,,,Liverpool strain,colony,,0,,,,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,28.0,Celsius,,28.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 3a,Rocha-Santos et al. 2021. Effect of larval food availability on adult Aedes aegypti (Diptera: Culicidae) fitness and susceptibility to Zika infection. J Med. Entomol. 58:2,10.1093/jme/tjaa249,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,fed one of four different diet concentrations (secondstressor) of powdered dog food (Pedigree Vital Pro Filhotes) per tray until pupation: 0.04 g diet (0.004%) 0.09 g diet (0.009%) 0.20 g diet (0.020%) and 0.70 g diet (0.07%),SecondStressorValue,LocationText,11/01/2021,18,v1
101126,565,PHX704,,viral load,individual-level viral load,,,578.9473684,PFU (plaque-forming units),,,,,,,terrestrial,laboratory,,,,larval diet concentration,,0.004,%,,,,,,Liverpool strain,colony,,0,,,,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,adult,female,28.0,Celsius,,28.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 8,Rocha-Santos et al. 2021. Effect of larval food availability on adult Aedes aegypti (Diptera: Culicidae) fitness and susceptibility to Zika infection. J Med. Entomol. 58:2,10.1093/jme/tjaa249,"Pawar, S., Huxley, P.J., Smallwood, T.R.C. et al. Variation in temperature of peak trait performance constrains adaptation of arthropod populations to climatic warming. Nat Ecol Evol 8, 500–510 (2024).",10.1038/s41559-023-02301-8,Paul Huxley,phuxly@gmail.com,fed one of four different diet concentrations (secondstressor) of powdered dog food (Pedigree Vital Pro Filhotes) per tray until pupation: 0.04 g diet (0.004%) 0.09 g diet (0.009%) 0.20 g diet (0.020%) and 0.70 g diet (0.07%),SecondStressorValue,LocationText,11/01/2021,-1,v1
101178,566,LC59,,starvation tolerance,individual-level starvation tolerance as a function of temperature and body size (interactor1size),,,3.92,days,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Research Institute of the Israeli Ministry of Agriculture,colony,,0,decimal,31.992904,34.817208,Tribolium castaneum,red flour beetle,,,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Tribolium,castaneum,adult,,34.0,Celsius,,29.0,Celsius,,,,,,,,,,,2.09,mm,body size,,,,,,,,,,,,,,,,,,figure 1B,Scharf et 2014. Disentangling the consequences of growth temperature and adult acclimation temperature on starvation and thermal tolerance in the Red flour beetle. Evol Biol 42: 54-62.,10.1007/s11692-014-9298-z,,,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,LocationText,01/01/2014,-1,v1
101394,568,PHX3411,,recovery time,individual-level duration to recover movement after exposure to extreme temperature,,,11.32310095,seconds,,,,,,,terrestrial,laboratory,,,,,,,,,,,,,Mfuwe Zambia,field,01/01/2006,1,decimal,-13.03,31.45,Glossina pallidipes,,,,Animalia,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,pallidipes,adult,,2.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 4,Terblanche et al. 2008. Thermal tolerance in a south-east African population of the tsetse fly Glossina pallidipes (Diptera Glossinidae): Implications for forecasting climate change impacts. Journal of Insect Physiology 54:1,10.1016/j.jinsphys.2007.08.007,,,Paul Huxley,phuxly@gmail.com,original traits values were log transformed - this value is the exponent,Interactor1Temp,LocationText,01/01/2008,-1,v1
101604,569,PHX777,,mortality rate,individual-level per capita daily rate of mortality,,,0.023587028,indivdual-1 day-1,,,,,,,terrestrial,semi-field,,,,,,,,,,,,,Antelope Island Lake Kariba Zimbabwe,field,01/01/1980,4,decimal,-16.55,28.0,Glossina pallidipes,,,,Animalia,Arthropoda,Insecta,Diptera,Glossinidae,Glossina,pallidipes,adult,female,16.39442231,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,figure 7.4d,Hargrove 2004. Tsetse population dynamics in Maudlin et al. (Eds.). The trypanosomiases,,,,Paul Huxley,phuxly@gmail.com,estimated by mark-release recapture,Interactor1Temp,LocationText,01/01/2004,14,v1
101862,571,PHX331,,survival,individual-level binomial survival,,,1.0,1 = survived life stage,,,,,,,terrestrial,laboratory,,,,resource supply,food quantity supplied at a constant rate ,0.1,mg individual-1 day-1,,,,,,Fort Myers Florida,field,,0,decimal,26.616667,-81.833333,Aedes aegypti,Yellow fever mosquito,,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,juvenile (not inc egg stage),,22.0,Celsius,,26.0,Celsius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,supplementary material,Huxley et al. 2021. The effect of resource limitation on the temperature-dependance of mosquito fitness. Proc. R. Soc. B. 288: 20203217.,10.1098/rspb.2020.3217,"Da Re, D., Andreo, V., San Miguel, T.V. et al. AedesTraits: A global dataset of temperature–dependent trait responses in Aedes mosquitoes. Sci Data 12, 2033 (2025).",10.1038/s41597-025-06461-z,Paul Huxley,phuxly@gmail.com,,Interactor1Temp,SecondStressorValue,01/01/2021,12,v1
